基金代码,基金简称,公告日期,截止日期,报告期期初基金总份额,报告期基金总申购份额,报告期基金总赎回份额,报告期期末基金总份额,定期报告所属年度,报告类型
006006,诺安鼎利混合C,2019-07-16 00:00:00,2019-06-30 00:00:00,150621902.6,96486.71,67300534.96,83417854.35,2019,基金定期报告
006013,易方达鑫转招利混合A,2019-07-19 00:00:00,2019-06-30 00:00:00,371880417.58,9776853.39,68858332.35,312798938.62,2019,基金定期报告
006014,易方达鑫转招利混合C,2019-07-19 00:00:00,2019-06-30 00:00:00,189055167.24,10599274.31,78250184.87,121404256.68,2019,基金定期报告
006051,鹏扬核心价值灵活配置混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,504694817.65,560060855.69,99903955.13,964851718.21,2019,基金定期报告
006052,鹏扬核心价值灵活配置混合C,2019-07-16 00:00:00,2019-06-30 00:00:00,6448941.34,6903444.82,2764937.39,10587448.77,2019,基金定期报告
006105,宏利印度机会股票(QDII),2019-07-16 00:00:00,2019-06-30 00:00:00,242746230.59,10916147.77,237255148.37,16407229.99,2019,基金定期报告
006121,华安双核驱动混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,336999996.8,3837240.57,170831055.45,170006181.92,2019,基金定期报告
006122,华安低碳生活混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,739531003.68,2500825.53,135523600.47,606508228.74,2019,基金定期报告
006129,华安中证500行业中性低波动ETF联接A,2019-07-17 00:00:00,2019-06-30 00:00:00,10525131.18,3738369.34,4854760.21,9408740.31,2019,基金定期报告
006130,华安中证500行业中性低波动ETF联接C,2019-07-17 00:00:00,2019-06-30 00:00:00,29241643.32,20910343.31,23717519.4,26434467.23,2019,基金定期报告
006152,国联安增鑫纯债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,1598076136.06,9.94,549999000.0,1048077146.0,2019,基金定期报告
006153,国联安增鑫纯债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,13059.56,148.95,89.97,13118.54,2019,基金定期报告
006167,德邦乐享生活混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,372475094.13,2640146.48,73773470.37,301341770.24,2019,基金定期报告
006168,德邦乐享生活混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,167372845.47,6963388.96,116655680.09,57680554.34,2019,基金定期报告
006179,富国品质生活混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,908172530.96,132678680.27,45108341.31,995742869.92,2019,基金定期报告
006199,长盛同锦研究精选混合,2019-07-18 00:00:00,2019-06-30 00:00:00,329686082.58,129739.92,251908532.15,77907290.35,2019,基金定期报告
006202,交银施罗德核心资产混合,2019-07-17 00:00:00,2019-06-30 00:00:00,519732927.87,19442127.24,246549816.46,292625238.65,2019,基金定期报告
006207,泰康裕泰债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,1075888596.29,254586.34,36541628.37,1039601554.26,2019,基金定期报告
006208,泰康裕泰债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,0.0,5001.7,0.0,5001.7,2019,基金定期报告
006218,富国生物医药科技混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,2113083290.26,43598342.49,225323294.2,1931358338.55,2019,基金定期报告
006227,华宝科技先锋混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,138985347.84,21419847.36,41529797.14,118875398.06,2019,基金定期报告
006228,中欧医疗创新股票A,2019-07-19 00:00:00,2019-06-30 00:00:00,244035396.56,13798164.21,49085086.79,208748473.98,2019,基金定期报告
006229,中欧医疗创新股票C,2019-07-19 00:00:00,2019-06-30 00:00:00,159241169.43,4568987.41,122996283.64,40813873.2,2019,基金定期报告
006250,摩根动力精选混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,82757316.52,968447.71,23324769.65,60400994.58,2019,基金定期报告
006254,长城久悦债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,520787912.35,1275542.4,107301839.26,414761615.49,2019,基金定期报告
006257,信澳先进智造股票,2019-07-19 00:00:00,2019-06-30 00:00:00,61476977.1,36254590.7,25344132.73,72387435.07,2019,基金定期报告
006259,汇添富红利增长混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,6242874888.73,15721011.18,109266072.51,6149329827.4,2019,基金定期报告
006260,汇添富红利增长混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,839045804.42,1658527.41,144233418.33,696470913.5,2019,基金定期报告
006266,永赢智能领先混合A,2019-07-19 00:00:00,2019-06-30 00:00:00,1903213376.06,10997435.14,7562837.28,1906647973.92,2019,基金定期报告
006269,永赢智能领先混合C,2019-07-19 00:00:00,2019-06-30 00:00:00,16344241.17,11338.11,313832.58,16041746.7,2019,基金定期报告
006270,汇安核心成长混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,77893171.3,80166403.93,11313117.91,146746457.32,2019,基金定期报告
006271,汇安核心成长混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,5179848.87,8227.29,1442334.19,3745741.97,2019,基金定期报告
006281,万家人工智能混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,97479375.13,8373761.98,30212768.78,75640368.33,2019,基金定期报告
006284,浙商兴永纯债三个月定期开放债券,2019-07-19 00:00:00,2019-06-30 00:00:00,510030250.0,0.0,0.0,510030250.0,2019,基金定期报告
006307,嘉实养老目标日期2040五年持有期混合(FOF)A,2019-07-17 00:00:00,2019-06-30 00:00:00,26292427.45,5169770.67,0.0,31462198.12,2019,基金定期报告
006316,平安惠诚纯债债券,2019-07-16 00:00:00,2019-06-30 00:00:00,150016409.9,9.97,50000089.61,100016330.26,2019,基金定期报告
006327,易方达中证海外中国互联网50ETF联接(QDII)A,2019-07-19 00:00:00,2019-06-30 00:00:00,41738437.53,35945341.96,11973167.57,65710611.92,2019,基金定期报告
006328,易方达中证海外中国互联网50ETF联接(QDII)C,2019-07-19 00:00:00,2019-06-30 00:00:00,17469938.46,12624208.02,9678724.85,20415421.63,2019,基金定期报告
006345,景顺长城集英成长两年定期开放混合,2019-07-17 00:00:00,2019-06-30 00:00:00,3833939294.58,0.0,0.0,3833939294.58,2019,基金定期报告
006349,中金MSCI中国A股国际价值指数A,2019-07-19 00:00:00,2019-06-30 00:00:00,12462123.79,3027395.13,1697636.91,13791882.01,2019,基金定期报告
006350,中金MSCI中国A股国际价值指数C,2019-07-19 00:00:00,2019-06-30 00:00:00,1263871.83,1071811.47,1087628.03,1248055.27,2019,基金定期报告
006351,中金MSCI中国A股国际红利指数A,2019-07-19 00:00:00,2019-06-30 00:00:00,11430185.64,2200780.67,470185.97,13160780.34,2019,基金定期报告
006352,中金MSCI中国A股国际红利指数C,2019-07-19 00:00:00,2019-06-30 00:00:00,1671264.64,5385662.15,2981321.23,4075605.56,2019,基金定期报告
006364,招商丰韵混合A,2019-07-19 00:00:00,2019-06-30 00:00:00,245162355.87,241432.49,14988102.62,230415685.74,2019,基金定期报告
006365,招商丰韵混合C,2019-07-19 00:00:00,2019-06-30 00:00:00,489302509.41,3024481.29,329287173.56,163039817.14,2019,基金定期报告
006383,招商添盈纯债债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,1323962498.68,14078976.75,353354210.38,984687265.05,2019,基金定期报告
006384,招商添盈纯债债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,448720571.69,15072107.9,198218795.69,265573883.9,2019,基金定期报告
006392,中信保诚创新成长灵活配置混合A,2019-07-19 00:00:00,2019-06-30 00:00:00,95952436.12,2306293.0,32173332.83,66085396.29,2019,基金定期报告
006396,长信双利优选混合E,2019-07-18 00:00:00,2019-06-30 00:00:00,964088.22,4586.41,54188.51,914486.12,2019,基金定期报告
006398,宝盈祥颐定期开放混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,374346500.23,0.0,0.0,374346500.23,2019,基金定期报告
006399,宝盈祥颐定期开放混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,101210989.37,0.0,0.0,101210989.37,2019,基金定期报告
006429,诺安恒鑫混合,2019-07-16 00:00:00,2019-06-30 00:00:00,1720052225.12,1894949.49,351669698.42,1370277476.19,2019,基金定期报告
006431,汇安鼎利纯债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,37469980.23,9070.57,25424985.06,12054065.74,2019,基金定期报告
006432,汇安鼎利纯债债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,212918706.88,50894.32,211122864.81,1846736.39,2019,基金定期报告
006449,浙商汇金量化精选灵活配置混合,2019-07-19 00:00:00,2019-06-30 00:00:00,284979059.83,2071009.92,170600727.77,116449341.98,2019,基金定期报告
006451,华富中证5年恒定久期国开债指数A,2019-07-17 00:00:00,2019-06-30 00:00:00,3365085674.21,593857214.67,3095014318.73,863928570.15,2019,基金定期报告
006452,华富中证5年恒定久期国开债指数C,2019-07-17 00:00:00,2019-06-30 00:00:00,26572.81,302534.05,32343.15,296763.71,2019,基金定期报告
006477,中邮沪港深精选混合,2019-07-19 00:00:00,2019-06-30 00:00:00,257244734.29,2197243.72,237321829.37,22120148.64,2019,基金定期报告
006481,海富通上海清算所中高等级短期融资券指数A,2019-07-17 00:00:00,2019-06-30 00:00:00,554936867.78,254312117.43,211046884.11,598202101.1,2019,基金定期报告
006489,招商添裕纯债债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,1249982855.15,99245732.43,249940318.2,1099288269.38,2019,基金定期报告
006490,招商添裕纯债债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,96997.61,0.0,201.14,96796.47,2019,基金定期报告
006500,建信润利增强债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,472612825.92,164784.37,79724156.96,393053453.33,2019,基金定期报告
006501,建信润利增强债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,66824023.82,583827.13,31630211.51,35777639.44,2019,基金定期报告
006522,财通新兴蓝筹混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,212409029.52,1080466.63,39646886.79,173842609.36,2019,基金定期报告
006523,财通新兴蓝筹混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,199034172.42,206472.19,133905222.17,65335422.44,2019,基金定期报告
006526,鹏华优选回报灵活配置混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,36132727.61,624892.09,20107572.57,16650047.13,2019,基金定期报告
006527,富国优质发展混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,64744346.07,950129.81,32895303.66,32799172.22,2019,基金定期报告
006528,富国优质发展混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,14374806.2,655413.36,5565937.93,9464281.63,2019,基金定期报告
006533,易方达科融混合,2019-07-19 00:00:00,2019-06-30 00:00:00,1750687523.82,15192274.5,86558652.34,1679321145.98,2019,基金定期报告
006534,农银汇理永盛定期开放混合,2019-07-16 00:00:00,2019-06-30 00:00:00,210568070.43,0.0,0.0,210568070.43,2019,基金定期报告
006535,恒生前海恒锦裕利混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,29077035.99,1442014.99,4597070.26,25921980.72,2019,基金定期报告
006536,恒生前海恒锦裕利混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,187450031.37,69889827.29,247748905.41,9590953.25,2019,基金定期报告
006544,平安惠聚纯债债券,2019-07-16 00:00:00,2019-06-30 00:00:00,35003027.96,1994612645.43,1027305617.44,1002310055.95,2019,基金定期报告
006549,国金惠盈纯债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,134540217.91,144491604.01,173287053.28,105744768.64,2019,基金定期报告
006555,浦银安盛全球智能科技股票(QDII)A,2019-07-16 00:00:00,2019-06-30 00:00:00,56916804.36,9312859.55,23412022.27,42817641.64,2019,基金定期报告
006556,海富通研究精选混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,6371486.84,64645.76,4529039.4,1907093.2,2019,基金定期报告
006557,海富通研究精选混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,3055789.89,29168.17,2119798.2,965159.86,2019,基金定期报告
006560,华夏中证四川国企改革ETF发起式联接A,2019-07-17 00:00:00,2019-06-30 00:00:00,6688418.71,327280.36,1104947.82,5910751.25,2019,基金定期报告
006561,华夏中证四川国企改革ETF发起式联接C,2019-07-17 00:00:00,2019-06-30 00:00:00,20180510.04,1647394.91,11564902.44,10263002.51,2019,基金定期报告
006573,人保行业轮动混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,268394895.51,146406.18,13195866.23,255345435.46,2019,基金定期报告
006574,人保行业轮动混合C,2019-07-16 00:00:00,2019-06-30 00:00:00,42768608.78,61365.63,40681322.6,2148651.81,2019,基金定期报告
006575,华安养老目标日期2030三年持有期混合(FOF)A,2019-07-17 00:00:00,2019-06-30 00:00:00,243149236.4,9640052.18,0.0,252789288.58,2019,基金定期报告
006580,兴全安泰平衡养老目标三年持有期混合(FOF)A,2019-07-19 00:00:00,2019-06-30 00:00:00,658891270.47,36608566.1,0.0,695499836.57,2019,基金定期报告
006581,建信优享稳健养老目标一年持有期混合(FOF)A,2019-07-17 00:00:00,2019-06-30 00:00:00,815433882.05,8698464.76,0.0,824132346.81,2019,基金定期报告
006593,博道中证500指数增强A,2019-07-18 00:00:00,2019-06-30 00:00:00,252797060.76,84579929.91,166480260.08,170896730.59,2019,基金定期报告
006594,博道中证500指数增强C,2019-07-18 00:00:00,2019-06-30 00:00:00,188583420.81,77525437.58,152325354.32,113783504.07,2019,基金定期报告
006600,人保沪深300指数,2019-07-16 00:00:00,2019-06-30 00:00:00,60603033.4,101663043.32,9011871.32,153254205.4,2019,基金定期报告
006601,国融融泰灵活配置混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,164450075.45,1008286.21,23002443.2,142455918.46,2019,基金定期报告
006602,国融融泰灵活配置混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,10001575.0,0.0,10001575.0,0.0,2019,基金定期报告
006603,嘉实互融精选股票,2019-07-17 00:00:00,2019-06-30 00:00:00,336634958.19,2249173.39,97405931.78,241478199.8,2019,基金定期报告
006604,嘉实消费精选股票A,2019-07-17 00:00:00,2019-06-30 00:00:00,1349712647.38,3561403.79,40188773.66,1313085277.51,2019,基金定期报告
006605,嘉实消费精选股票C,2019-07-17 00:00:00,2019-06-30 00:00:00,17647867.7,580814.2,2062137.07,16166544.83,2019,基金定期报告
006610,银华远见混合,2019-07-19 00:00:00,2019-06-30 00:00:00,10879777.48,4050.41,33532.12,10850295.77,2019,基金定期报告
006614,嘉实恒生港股通新经济指数(LOF)C,2019-07-17 00:00:00,2019-06-30 00:00:00,6553431.3,1185190.39,3138564.67,4600057.02,2019,基金定期报告
006615,工银瑞信战略新兴产业混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,353223271.33,768283.81,12672311.57,341319243.57,2019,基金定期报告
006616,工银瑞信战略新兴产业混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,422910615.68,1128033.98,182742985.21,241295664.45,2019,基金定期报告
006620,华夏养老目标日期2045三年持有期混合(FOF)A,2019-07-17 00:00:00,2019-06-30 00:00:00,394584761.0,2610233.36,0.0,397194994.36,2019,基金定期报告
006621,华夏养老目标日期2045三年持有期混合(FOF)C,2019-07-17 00:00:00,2019-06-30 00:00:00,26225845.11,432005.6,0.0,26657850.71,2019,基金定期报告
006622,华夏养老目标日期2035三年持有期混合(FOF)A,2019-07-17 00:00:00,2019-06-30 00:00:00,267021687.0,1262267.1,0.0,268283954.1,2019,基金定期报告
006623,华夏养老目标日期2035三年持有期混合(FOF)C,2019-07-17 00:00:00,2019-06-30 00:00:00,9417269.42,304990.81,0.0,9722260.23,2019,基金定期报告
006624,中泰玉衡价值优选灵活配置混合A,2019-07-19 00:00:00,2019-06-30 00:00:00,1383443278.54,955834.39,41443332.21,1342955780.72,2019,基金定期报告
006626,山西证券超短债债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,224939998.49,134272105.22,100812546.53,258399557.18,2019,基金定期报告
006627,山西证券超短债债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,49248982.52,67795392.86,39662810.0,77381565.38,2019,基金定期报告
006631,鑫元臻利债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,997885775.17,0.0,498877815.43,499007959.74,2019,基金定期报告
006632,鑫元臻利债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,5203265.5,33.83,50.03,5203249.3,2019,基金定期报告
006640,中金新元6个月定期开放债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,1750004000.0,197415634.97,1750003005.0,197416629.97,2019,基金定期报告
006641,中金新元6个月定期开放债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,6000.0,0.0,1640.0,4360.0,2019,基金定期报告
006644,弘毅远方消费升级混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,404186836.22,5588083.95,174934486.71,234840433.46,2019,基金定期报告
006648,汇安多因子混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,280347760.24,0.0,0.0,280347760.24,2019,基金定期报告
006649,汇安多因子混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,217963034.59,0.0,0.0,217963034.59,2019,基金定期报告
006650,招商安庆债券,2019-07-19 00:00:00,2019-06-30 00:00:00,271772449.89,7488210.16,72782073.86,206478586.19,2019,基金定期报告
006654,华泰紫金季季享定期开放债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,187199320.03,432016583.73,41033883.48,578182020.28,2019,基金定期报告
006655,华泰紫金季季享定期开放债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,118205646.64,370821419.36,27108489.05,461918576.95,2019,基金定期报告
006656,方正富邦中证500ETF联接A,2019-07-18 00:00:00,2019-06-30 00:00:00,96071178.16,349413.96,16590593.53,79829998.59,2019,基金定期报告
006657,方正富邦中证500ETF联接C,2019-07-18 00:00:00,2019-06-30 00:00:00,125506122.93,606757.87,31508826.04,94604054.76,2019,基金定期报告
006658,财通中证香港红利等权投资指数A,2019-07-18 00:00:00,2019-06-30 00:00:00,180600118.59,104870.17,130491572.02,50213416.74,2019,基金定期报告
006659,财通中证香港红利等权投资指数C,2019-07-18 00:00:00,2019-06-30 00:00:00,91500548.88,183019.53,75896693.83,15786874.58,2019,基金定期报告
006665,华夏鼎康债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,60003024.19,1931111885.34,12.96,1991114896.57,2019,基金定期报告
006666,华夏鼎康债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,30360204.24,238100.2,30260827.13,337477.31,2019,基金定期报告
006667,南华瑞元定期开放债券,2019-07-16 00:00:00,2019-06-30 00:00:00,209999000.0,0.0,0.0,209999000.0,2019,基金定期报告
006670,广发景秀纯债债券,2019-07-18 00:00:00,2019-06-30 00:00:00,200215957.82,335.18,100050018.0,100166275.0,2019,基金定期报告
006672,广发招财短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,43552444.58,2049494.1,19809465.23,25792473.45,2019,基金定期报告
006673,广发招财短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,411802166.68,9710737.0,237116209.09,184396694.59,2019,基金定期报告
006682,景顺长城中证500指数增强A,2019-07-17 00:00:00,2019-06-30 00:00:00,1508879568.71,67114201.88,274043754.48,1301950016.11,2019,基金定期报告
006687,方正富邦深证100ETF联接A,2019-07-18 00:00:00,2019-06-30 00:00:00,10269224.21,35920952.12,8581618.24,37608558.09,2019,基金定期报告
006688,方正富邦深证100ETF联接C,2019-07-18 00:00:00,2019-06-30 00:00:00,19607851.38,80686034.02,16772032.63,83521852.77,2019,基金定期报告
006692,金信消费升级股票A,2019-07-17 00:00:00,2019-06-30 00:00:00,10428767.92,1156812.03,797222.68,10788357.27,2019,基金定期报告
006693,金信消费升级股票C,2019-07-17 00:00:00,2019-06-30 00:00:00,809073.71,2508793.52,1947576.58,1370290.65,2019,基金定期报告
006698,红土创新沪深300指数增强A,2019-07-17 00:00:00,2019-06-30 00:00:00,6730071.28,405371.76,510488.5,6624954.54,2019,基金定期报告
006699,红土创新沪深300指数增强C,2019-07-17 00:00:00,2019-06-30 00:00:00,6200656.4,771061.59,1342667.81,5629050.18,2019,基金定期报告
006700,红土创新稳健混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,364754078.75,261523.91,47509744.51,317505858.15,2019,基金定期报告
006701,红土创新稳健混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,148387370.59,888458.17,60172157.2,89103671.56,2019,基金定期报告
006704,易方达MSCI中国A股国际通ETF联接A,2019-07-19 00:00:00,2019-06-30 00:00:00,71985356.11,65962984.57,67419086.16,70529254.52,2019,基金定期报告
006705,易方达MSCI中国A股国际通ETF联接C,2019-07-19 00:00:00,2019-06-30 00:00:00,250359004.32,35704689.77,119211636.65,166852057.44,2019,基金定期报告
006712,前海开源MSCI中国A股消费指数A,2019-07-16 00:00:00,2019-06-30 00:00:00,3543412.81,13338811.52,6745760.92,10136463.41,2019,基金定期报告
006713,前海开源MSCI中国A股消费指数C,2019-07-16 00:00:00,2019-06-30 00:00:00,7511271.29,42136313.3,38300868.32,11346716.27,2019,基金定期报告
006714,博时富源纯债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,91374483.83,399936597.53,90489711.51,400821369.85,2019,基金定期报告
006715,东方永泰纯债1年定期开放债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,647582057.59,0.0,0.0,647582057.59,2019,基金定期报告
006716,东方永泰纯债1年定期开放债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,42082863.51,0.0,0.0,42082863.51,2019,基金定期报告
006720,平安核心优势混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,51794675.52,574920.97,24145829.23,28223767.26,2019,基金定期报告
006721,平安核心优势混合C,2019-07-16 00:00:00,2019-06-30 00:00:00,66689402.89,1189365.71,20402065.89,47476702.71,2019,基金定期报告
006724,工银深证红利ETF联接C,2019-07-18 00:00:00,2019-06-30 00:00:00,0.0,3647955.81,123692.11,3524263.7,2019,基金定期报告
006734,国金惠鑫短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,161197175.69,7594645.68,113623349.19,55168472.18,2019,基金定期报告
006735,国金惠鑫短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,40952580.95,1744070.88,35693264.56,7003387.27,2019,基金定期报告
006736,国投瑞银先进制造混合,2019-07-18 00:00:00,2019-06-30 00:00:00,48597023.55,16341452.52,23703301.24,41235174.83,2019,基金定期报告
006740,工银瑞信尊利中短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,444477018.65,0.0,0.0,444477018.65,2019,基金定期报告
006741,工银瑞信尊利中短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,309030407.11,0.0,0.0,309030407.11,2019,基金定期报告
006742,南方臻元债券,2019-07-16 00:00:00,2019-06-30 00:00:00,2437627383.74,150736921.11,42071052.4,2546293252.45,2019,基金定期报告
006743,国联央视财经50ETF联接A,2019-07-19 00:00:00,2019-06-30 00:00:00,244267903.94,1686026.44,114692515.62,131261414.76,2019,基金定期报告
006744,国联央视财经50ETF联接C,2019-07-19 00:00:00,2019-06-30 00:00:00,663693335.99,1124217.38,629098187.97,35719365.4,2019,基金定期报告
006745,交银施罗德中债1-3年农发行债券指数A,2019-07-17 00:00:00,2019-06-30 00:00:00,7444547939.27,446607066.71,2843536480.72,5047618525.26,2019,基金定期报告
006746,交银施罗德中债1-3年农发行债券指数C,2019-07-17 00:00:00,2019-06-30 00:00:00,0.0,0.0,0.0,0.0,2019,基金定期报告
006750,富国德利纯债三个月定期开放债券,2019-07-18 00:00:00,2019-06-30 00:00:00,2009999000.0,2968238844.37,0.0,4978237844.37,2019,基金定期报告
006751,富国互联科技股票A,2019-07-18 00:00:00,2019-06-30 00:00:00,922763677.18,7196774.01,202008194.19,727952257.0,2019,基金定期报告
006752,天弘港股通精选灵活配置混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,48231037.33,0.0,0.0,48231037.33,2019,基金定期报告
006753,天弘港股通精选灵活配置混合C,2019-07-16 00:00:00,2019-06-30 00:00:00,24628801.52,0.0,0.0,24628801.52,2019,基金定期报告
006754,鑫元悦利定期开放债券,2019-07-19 00:00:00,2019-06-30 00:00:00,29999000.0,0.0,0.0,29999000.0,2019,基金定期报告
006756,国泰中证生物医药ETF联接A,2019-07-18 00:00:00,2019-06-30 00:00:00,89032149.42,2649186.51,14153861.34,77527474.59,2019,基金定期报告
006757,国泰中证生物医药ETF联接C,2019-07-18 00:00:00,2019-06-30 00:00:00,253765348.15,1654334.4,132948522.15,122471160.4,2019,基金定期报告
006760,国金惠盈纯债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,71767974.82,108916656.92,144898112.98,35786518.76,2019,基金定期报告
006764,景顺长城景泰鑫利纯债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,201935769.75,2199.39,198090146.98,3847822.16,2019,基金定期报告
006768,华安沪港深优选混合,2019-07-17 00:00:00,2019-06-30 00:00:00,675498424.07,5562686.02,285939208.25,395121901.84,2019,基金定期报告
006771,永赢合益债券,2019-07-19 00:00:00,2019-06-30 00:00:00,200002592.6,3790101989.76,1995051014.83,1995053567.53,2019,基金定期报告
006773,国寿安保尊荣中短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,691688923.87,458176158.61,410093837.95,739771244.53,2019,基金定期报告
006774,国寿安保尊荣中短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,449428489.92,3565201.62,315005248.0,137988443.54,2019,基金定期报告
006775,前海开源优质成长混合,2019-07-16 00:00:00,2019-06-30 00:00:00,6514483225.88,16976375.01,56002059.82,6475457541.07,2019,基金定期报告
006776,华夏鼎略债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,4704201397.62,0.0,2402099323.48,2302102074.14,2019,基金定期报告
006777,华夏鼎略债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,265879.47,47065.55,30327.33,282617.69,2019,基金定期报告
006778,广发恒生中国企业精明指数(QDII)A,2019-07-18 00:00:00,2019-06-30 00:00:00,15321864.76,232798.78,1464915.12,14089748.42,2019,基金定期报告
006779,广发恒生中国企业精明指数(QDII)C,2019-07-18 00:00:00,2019-06-30 00:00:00,1063393.09,255021.74,569595.43,748819.4,2019,基金定期报告
006780,广发稳健策略混合,2019-07-18 00:00:00,2019-06-30 00:00:00,1920229338.35,12988761.9,996795541.07,936422559.18,2019,基金定期报告
006781,汇丰晋信港股通精选股票,2019-07-17 00:00:00,2019-06-30 00:00:00,698417197.83,1980085.9,111303714.26,589093569.47,2019,基金定期报告
006782,国泰信利三个月定期开放债券,2019-07-18 00:00:00,2019-06-30 00:00:00,509999000.0,1485441671.62,0.0,1995440671.62,2019,基金定期报告
006783,红土创新中证500指数增强A,2019-07-17 00:00:00,2019-06-30 00:00:00,6467163.13,569442.53,995995.29,6040610.37,2019,基金定期报告
006784,红土创新中证500指数增强C,2019-07-17 00:00:00,2019-06-30 00:00:00,6361794.02,1281143.32,1830971.37,5811965.97,2019,基金定期报告
006785,东方量化多策略混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,174383514.82,903021.28,113725241.55,61561294.55,2019,基金定期报告
006786,泰康中证港股通大消费主题指数A,2019-07-16 00:00:00,2019-06-30 00:00:00,15861712.01,308518.62,567826.25,15602404.38,2019,基金定期报告
006787,泰康中证港股通大消费主题指数C,2019-07-16 00:00:00,2019-06-30 00:00:00,4253697.53,322554.16,854163.74,3722087.95,2019,基金定期报告
006789,中信保诚景丰债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,399807748.22,0.0,389.28,399807358.94,2019,基金定期报告
006790,中信保诚景丰债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,3778.18,10878.16,3277.05,11379.29,2019,基金定期报告
006791,建信睿兴纯债债券,2019-07-17 00:00:00,2019-06-30 00:00:00,641896453.95,199.14,190112760.86,451783892.23,2019,基金定期报告
