基金代码,基金简称,持仓日期,股票代码,股票名称,数量,市值,市值占基金资产净值比,第N大重仓股,所在证券市场,所属国家(地区),报告类型
008831,海富通安益对冲策略灵活配置混合A,20201231,600588,用友网络,40880.0,1793405.6,0.0008,152,上海证券交易所,中华人民共和国,年报(含半年报)
009376,景顺长城成长领航混合,20211231,301068,大地海洋,144.0,4086.72,0.0,114,深圳证券交易所,中华人民共和国,年报(含半年报)
009149,富国绝对收益多策略定期开放混合C,20211231,300782,卓胜微,164.0,53595.2,0.0001,209,深圳证券交易所,中华人民共和国,年报(含半年报)
009010,华夏兴阳一年持有期混合,20200630,300760,迈瑞医疗,653934.0,199907623.8,0.0452,8,深圳证券交易所,中华人民共和国,季报
009998,摩根慧见两年持有期混合,20201231,600031,三一重工,368700.0,12897126.0,0.0053,33,上海证券交易所,中华人民共和国,年报(含半年报)
008855,南方内需增长两年持有期股票C,20210630,688201,信安世纪,2129.0,96677.89,0.0,153,上海证券交易所,中华人民共和国,年报(含半年报)
006822,凯石湛混合A,20210630,000333,美的集团,133100.0,9499347.0,0.0693,5,深圳证券交易所,中华人民共和国,季报
006227,华宝科技先锋混合A,20200630,300122,智飞生物,22800.0,2283420.0,0.026,12,深圳证券交易所,中华人民共和国,年报(含半年报)
007127,博道远航混合C,20191231,603297,永新光学,6100.0,211975.0,0.0015,196,上海证券交易所,中华人民共和国,年报(含半年报)
006227,华宝科技先锋混合A,20211231,300738,奥飞数据,25100.0,569770.0,0.0093,35,深圳证券交易所,中华人民共和国,年报(含半年报)
009649,嘉实精选平衡混合A,20201231,002475,立讯精密,89930.0,5046871.6,0.0073,18,深圳证券交易所,中华人民共和国,年报(含半年报)
006823,凯石湛混合C,20210630,000333,美的集团,133100.0,9499347.0,0.0693,5,深圳证券交易所,中华人民共和国,年报(含半年报)
010031,华泰柏瑞生物医药灵活配置混合C,20211231,300997,欢乐家,928.0,16082.24,0.0,89,深圳证券交易所,中华人民共和国,年报(含半年报)
009607,长信稳健精选混合C,20210630,605287,德才股份,349.0,11014.44,0.0,74,上海证券交易所,中华人民共和国,年报(含半年报)
860028,光大阳光对冲策略6个月持有期灵活配置混合B,20200630,601939,建设银行,58900.0,371659.0,0.001,132,上海证券交易所,中华人民共和国,年报(含半年报)
009215,易方达瑞川灵活配置混合A,20201231,601318,中国平安,132100.0,11490058.0,0.0135,11,上海证券交易所,中华人民共和国,年报(含半年报)
009854,中加优势企业混合C,20210630,09633,农夫山泉,4270.0,138388.63,0.0009,58,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
008372,富国阿尔法两年持有期混合,20210630,000651,格力电器,92918.0,4841027.8,0.0028,55,深圳证券交易所,中华人民共和国,年报(含半年报)
009993,嘉实前沿创新混合,20211231,301012,扬电科技,170.0,8608.8,0.0,123,深圳证券交易所,中华人民共和国,年报(含半年报)
009007,兴全沪港深两年持有期混合,20210630,00388,香港交易所,251100.0,96695251.29,0.0267,4,中国香港证券交易所,中国香港特别行政区,季报
008546,南方产业优势两年持有期混合A,20210630,603330,天洋新材,456100.0,13819830.0,0.004,56,上海证券交易所,中华人民共和国,年报(含半年报)
515090,博时中证可持续发展100ETF,20210331,601995,中金公司,24951.0,1183425.93,0.0058,1,上海证券交易所,中华人民共和国,季报
006943,华泰柏瑞量化明选混合C,20191231,600016,民生银行,341100.0,2152341.0,0.0104,34,上海证券交易所,中华人民共和国,年报(含半年报)
007207,华夏常阳三年定期开放混合,20210630,688613,奥精医疗,2617.0,237597.43,0.0,29,上海证券交易所,中华人民共和国,年报(含半年报)
008500,鹏扬景科混合C,20211231,301091,深城交,524.0,16406.44,0.0,103,深圳证券交易所,中华人民共和国,年报(含半年报)
007944,永赢乾元三年定期开放混合,20200331,600837,海通证券,3143915.0,40367868.6,0.0496,6,上海证券交易所,中华人民共和国,季报
512380,银华MSCI中国A股ETF,20201231,300699,光威复材,4251.0,378551.55,0.0011,214,深圳证券交易所,中华人民共和国,年报(含半年报)
008284,易方达全球医药行业混合(QDII),20201231,003030,祖名股份,480.0,7286.4,0.0,87,深圳证券交易所,中华人民共和国,年报(含半年报)
007783,大成MSCI中国A股质优价值100ETF联接C,20211231,600600,青岛啤酒,100.0,9900.0,0.0008,9,上海证券交易所,中华人民共和国,年报(含半年报)
011020,财通资管消费精选灵活配置混合C,20211231,600703,三安光电,299500.0,11249220.0,0.0242,16,上海证券交易所,中华人民共和国,年报(含半年报)
159976,工银瑞信粤港澳大湾区创新100ETF,20200630,000002,万科A,519300.0,13574502.0,0.0329,9,深圳证券交易所,中华人民共和国,季报
008132,鹏华价值驱动混合,20211231,603176,汇通集团,1924.0,4713.8,0.0,116,上海证券交易所,中华人民共和国,年报(含半年报)
008025,汇添富稳健增长混合A,20211231,601888,中国中免,150055.0,32923567.55,0.0243,5,上海证券交易所,中华人民共和国,季报
006603,嘉实互融精选股票,20200930,600519,贵州茅台,1100.0,1835350.0,0.0898,2,上海证券交易所,中华人民共和国,季报
006233,万家汽车新趋势混合A,20210630,301015,百洋医药,4357.0,237133.24,0.0013,43,深圳证券交易所,中华人民共和国,年报(含半年报)
007306,华泰柏瑞基本面智选混合A,20200630,603605,珀莱雅,11400.0,2052228.0,0.0581,5,上海证券交易所,中华人民共和国,季报
009246,大摩ESG量化先行混合,20211231,600519,贵州茅台,5500.0,11275000.0,0.0279,1,上海证券交易所,中华人民共和国,季报
008385,银华汇益一年持有期混合C,20211231,000783,长江证券,184500.0,1391130.0,0.0023,22,深圳证券交易所,中华人民共和国,年报(含半年报)
006957,长江量化匠心甄选股票C,20190630,000601,韶能股份,41400.0,198306.0,0.0095,46,深圳证券交易所,中华人民共和国,年报(含半年报)
009058,博时科技创新混合C,20210930,300750,宁德时代,162394.0,85375397.62,0.0684,2,深圳证券交易所,中华人民共和国,季报
008094,同泰慧选混合C,20200630,002180,纳思达,4000.0,131640.0,0.0012,89,深圳证券交易所,中华人民共和国,年报(含半年报)
009798,大成创业板两年定期开放混合C,20211231,688687,凯因科技,5354.0,146485.44,0.0,145,上海证券交易所,中华人民共和国,年报(含半年报)
010495,创金合信创新驱动股票A,20211231,301180,万祥科技,654.0,14858.88,0.0001,48,深圳证券交易所,中华人民共和国,年报(含半年报)
515870,嘉实中证先进制造100策略ETF,20201231,002459,晶澳科技,41700.0,1698024.0,0.0321,8,深圳证券交易所,中华人民共和国,年报(含半年报)
007119,睿远成长价值混合A,20210930,00175,吉利汽车,77211000.0,1437668820.0,0.0421,9,中国香港证券交易所,中国香港特别行政区,季报
007074,国寿安保新蓝筹灵活配置混合,20211231,002202,金风科技,500000.0,8235000.0,0.0166,16,深圳证券交易所,中华人民共和国,年报(含半年报)
009681,南方创新精选一年定期开放混合A,20210630,003025,思进智能,427.0,12959.45,0.0,116,深圳证券交易所,中华人民共和国,年报(含半年报)
008076,招商核心优选股票C,20210331,00700,腾讯控股,64762.0,33388683.77,0.0316,9,中国香港证券交易所,中国香港特别行政区,季报
011143,创金合信新材料新能源股票C,20211231,600905,三峡能源,451100.0,3387761.0,0.0059,29,上海证券交易所,中华人民共和国,年报(含半年报)
005491,兴全合宜灵活配置混合(LOF)C,20211231,002028,思源电气,5451776.0,268281896.96,0.0097,35,深圳证券交易所,中华人民共和国,年报(含半年报)
009828,融通转型三动力灵活配置混合C,20210630,300919,中伟股份,610.0,99430.0,0.0002,39,深圳证券交易所,中华人民共和国,年报(含半年报)
008831,海富通安益对冲策略灵活配置混合A,20201231,600030,中信证券,875341.0,25735025.4,0.0108,12,上海证券交易所,中华人民共和国,年报(含半年报)
007141,嘉合稳健增长灵活配置混合A,20211231,300986,志特新材,211.0,13506.11,0.0001,41,深圳证券交易所,中华人民共和国,年报(含半年报)
010129,宝盈发展新动能股票C,20211231,301177,迪阿股份,172.0,19965.76,0.0,43,深圳证券交易所,中华人民共和国,年报(含半年报)
002690,前海开源恒泽混合A,20210630,600519,贵州茅台,6200.0,12751540.0,0.0584,1,上海证券交易所,中华人民共和国,年报(含半年报)
010257,天弘多利一年定期开放混合,20211231,601186,中国铁建,341100.0,2660580.0,0.0097,6,上海证券交易所,中华人民共和国,季报
008374,华泰柏瑞景气回报一年持有期混合C,20201231,002714,牧原股份,546.0,42096.6,0.0,74,深圳证券交易所,中华人民共和国,年报(含半年报)
007887,东方红启元三年持有期混合B,20201231,300892,品渥食品,272.0,16322.72,0.0,78,深圳证券交易所,中华人民共和国,年报(含半年报)
008251,汇安宜创量化精选混合A,20210630,688226,威腾电气,2693.0,17289.06,0.0001,145,上海证券交易所,中华人民共和国,年报(含半年报)
005991,长信利丰债券A,20200930,600741,华域汽车,645108.0,16063189.2,0.0073,8,上海证券交易所,中华人民共和国,季报
007294,长信利信灵活配置混合E,20201231,300920,润阳科技,2503.0,85427.39,0.0001,35,深圳证券交易所,中华人民共和国,年报(含半年报)
006364,招商丰韵混合A,20190630,600438,通威股份,1539616.0,21647000.96,0.0536,2,上海证券交易所,中华人民共和国,年报(含半年报)
009846,富兰克林国海港股通远见价值混合A,20201231,01211,比亚迪股份,250000.0,42755312.0,0.0263,4,中国香港证券交易所,中国香港特别行政区,季报
008893,创金合信鑫利混合A,20210630,002709,天赐材料,5000.0,532900.0,0.007,7,深圳证券交易所,中华人民共和国,年报(含半年报)
004892,华润元大成长精选股票C,20211231,002791,坚朗五金,100.0,18159.0,0.0001,362,深圳证券交易所,中华人民共和国,年报(含半年报)
159973,弘毅远方国证民企领先100ETF,20210630,601012,隆基绿能,407840.0,36232505.6,0.0488,2,上海证券交易所,中华人民共和国,年报(含半年报)
006365,招商丰韵混合C,20210630,300932,三友联众,453.0,14364.63,0.0,85,深圳证券交易所,中华人民共和国,年报(含半年报)
006942,华泰柏瑞量化明选混合A,20190630,601229,上海银行,24900.0,295065.0,0.0004,180,上海证券交易所,中华人民共和国,年报(含半年报)
010045,汇添富稳健添盈一年持有期混合,20211231,301177,迪阿股份,792.0,91935.36,0.0,46,深圳证券交易所,中华人民共和国,年报(含半年报)
515580,华泰柏瑞中证科技100ETF,20201231,002202,金风科技,862600.0,12292050.0,0.0137,20,深圳证券交易所,中华人民共和国,年报(含半年报)
007397,华宝标普沪港深中国增强价值指数(LOF)C,20200630,00392,北京控股,37000.0,875349.55,0.0063,37,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
007041,新疆前海联合泳涛灵活配置混合C,20210331,600690,海尔智家,299927.0,9351723.86,0.0624,3,上海证券交易所,中华人民共和国,季报
003823,中信建投行业轮换混合C,20211231,301030,仕净科技,242.0,7627.84,0.0,162,深圳证券交易所,中华人民共和国,年报(含半年报)
515010,华夏中证全指证券公司ETF,20201231,000776,广发证券,1168586.0,19024580.08,0.0263,8,深圳证券交易所,中华人民共和国,季报
010020,华夏线上经济主题精选混合,20210630,300945,曼卡龙,474.0,8949.12,0.0,91,深圳证券交易所,中华人民共和国,年报(含半年报)
010018,招商瑞泽一年持有期混合A,20211231,688151,华强科技,12238.0,443994.64,0.0002,67,上海证券交易所,中华人民共和国,年报(含半年报)
007571,南方上证380ETF联接C,20210630,600075,新疆天业,1100.0,7480.0,0.0001,291,上海证券交易所,中华人民共和国,年报(含半年报)
007049,平安鑫安混合E,20210630,688601,力芯微,1174.0,216133.4,0.0004,42,上海证券交易所,中华人民共和国,年报(含半年报)
009056,圆信永丰大湾区主题混合C,20210630,688680,海优新材,1337.0,325078.18,0.0016,27,上海证券交易所,中华人民共和国,年报(含半年报)
003761,国泰中证500指数增强C,20210630,603737,三棵树,4646.0,817696.0,0.014,3,上海证券交易所,中华人民共和国,年报(含半年报)
007506,华夏中证AH经济蓝筹股票指数C,20200630,00581,中国东方集团,22000.0,42401.88,0.0006,258,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
000126,招商安润灵活配置混合A,20210630,300950,德固特,219.0,8569.47,0.0,89,深圳证券交易所,中华人民共和国,年报(含半年报)
009817,红塔红土稳健精选混合A,20210630,300750,宁德时代,2500.0,1337000.0,0.0042,26,深圳证券交易所,中华人民共和国,年报(含半年报)
009488,中邮价值精选混合A,20210331,600031,三一重工,180000.0,6147000.0,0.0244,7,上海证券交易所,中华人民共和国,季报
006250,摩根动力精选混合A,20191231,300750,宁德时代,8500.0,904400.0,0.0675,4,深圳证券交易所,中华人民共和国,季报
009967,博时荣泰灵活配置混合,20211231,301179,泽宇智能,90.0,4569.3,0.0,93,深圳证券交易所,中华人民共和国,年报(含半年报)
006336,泓德量化精选混合,20191231,600309,万华化学,104100.0,5847297.0,0.0156,5,上海证券交易所,中华人民共和国,年报(含半年报)
009539,兴业睿进混合A,20210630,300971,博亚精工,245.0,6931.05,0.0,101,深圳证券交易所,中华人民共和国,年报(含半年报)
009433,德邦科技创新一年定期开放混合C,20211231,301118,恒光股份,315.0,15441.3,0.0001,60,深圳证券交易所,中华人民共和国,年报(含半年报)
009817,红塔红土稳健精选混合A,20201231,600038,中直股份,4500.0,282195.0,0.001,108,上海证券交易所,中华人民共和国,年报(含半年报)
006911,长江量化匠心甄选股票A,20201231,000895,双汇发展,1300.0,61022.0,0.0025,65,深圳证券交易所,中华人民共和国,年报(含半年报)
007468,中信建投策略精选混合A,20200331,600760,中航沈飞,330200.0,9453626.0,0.0283,6,上海证券交易所,中华人民共和国,季报
010873,博时沪深300指数增强C,20211231,002268,电科网安,300.0,16782.0,0.0005,201,深圳证券交易所,中华人民共和国,年报(含半年报)
009242,中加核心智造混合A,20201231,003029,吉大正元,716.0,18716.24,0.0001,34,深圳证券交易所,中华人民共和国,年报(含半年报)
515890,博时中证红利ETF,20201231,000036,华联控股,145430.0,578811.4,0.017,6,深圳证券交易所,中华人民共和国,季报
010212,景顺长城顺鑫回报混合C,20211231,688303,大全能源,22144.0,1339933.44,0.0016,26,上海证券交易所,中华人民共和国,年报(含半年报)
010013,易方达信息行业精选股票,20210630,002241,歌尔股份,4144130.0,177120116.2,0.0302,9,深圳证券交易所,中华人民共和国,季报
007177,浙商智能行业优选混合A,20200630,601066,中信建投,200000.0,7876000.0,0.0237,15,上海证券交易所,中华人民共和国,年报(含半年报)
007983,申万菱信中证研发创新100ETF联接A,20201231,300124,汇川技术,137.0,12782.1,0.0001,5,深圳证券交易所,中华人民共和国,季报
006930,泰康中证港股通TMT主题指数A,20201231,01888,建滔积层板,14500.0,154499.85,0.005,26,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
006890,摩根领先优选混合A,20210930,000733,振华科技,17400.0,1743828.0,0.035,7,深圳证券交易所,中华人民共和国,季报
010784,德邦沪港深龙头混合C,20211231,01030,新城发展,650000.0,2800688.8,0.025,14,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
007484,信澳核心科技混合A,20210630,688368,晶丰明源,11789.0,3952380.14,0.0061,36,上海证券交易所,中华人民共和国,年报(含半年报)
010296,万家互联互通中国优势量化策略混合A,20211231,301038,深水规院,266.0,5381.18,0.0,134,深圳证券交易所,中华人民共和国,年报(含半年报)
860028,光大阳光对冲策略6个月持有期灵活配置混合B,20210630,601390,中国中铁,257200.0,1347728.0,0.0011,90,上海证券交易所,中华人民共和国,年报(含半年报)
005762,招商MSCI中国A股国际通ETF联接C,20190630,300033,同花顺,56300.0,5537668.0,0.0023,108,深圳证券交易所,中华人民共和国,年报(含半年报)
007553,中信建投医改灵活配置混合C,20191231,603259,药明康德,91700.0,8447404.0,0.0544,7,上海证券交易所,中华人民共和国,季报
008836,富国量化对冲策略三个月持有期灵活配置混合C,20211231,601818,光大银行,3056600.0,10147912.0,0.0065,40,上海证券交易所,中华人民共和国,年报(含半年报)
009874,九泰久睿量化股票A,20210630,300987,川网传媒,301.0,8069.81,0.0,137,深圳证券交易所,中华人民共和国,年报(含半年报)
010112,广发研究精选股票A,20211231,600660,福耀玻璃,286100.0,13486754.0,0.0043,75,上海证券交易所,中华人民共和国,年报(含半年报)
007825,博道志远混合A,20191231,000002,万科A,585900.0,18854262.0,0.0469,6,深圳证券交易所,中华人民共和国,季报
008375,中欧启航三年持有期混合A,20211231,002068,黑猫股份,452400.0,4750200.0,0.0011,85,深圳证券交易所,中华人民共和国,年报(含半年报)
510530,工银瑞信中证500ETF,20191231,000156,华数传媒,144600.0,1509624.0,0.0014,327,深圳证券交易所,中华人民共和国,年报(含半年报)
006858,蜂巢卓睿灵活配置混合C,20211231,000423,东阿阿胶,3500.0,170625.0,0.012,2,深圳证券交易所,中华人民共和国,季报
920921,中金安心回报灵活配置混合C,20200630,002142,宁波银行,200.0,5254.0,0.0,321,深圳证券交易所,中华人民共和国,年报(含半年报)
159804,国寿安保国证创业板中盘精选88ETF,20201231,300185,通裕重工,1924200.0,7465896.0,0.0211,5,深圳证券交易所,中华人民共和国,年报(含半年报)
008140,汇添富绝对收益策略定期开放混合C,20210930,601166,兴业银行,17807563.0,325878402.9,0.0122,6,上海证券交易所,中华人民共和国,季报
007893,平安估值精选混合A,20210630,300816,艾可蓝,40100.0,3423738.0,0.0211,21,深圳证券交易所,中华人民共和国,年报(含半年报)
005530,汇添富沪深300指数增强A,20201102,601318,中国平安,176700.0,13646541.0,0.0446,1,上海证券交易所,中华人民共和国,年报(含半年报)
004513,海富通沪深300指数增强A,20210630,601238,广汽集团,361400.0,4680130.0,0.0104,23,上海证券交易所,中华人民共和国,年报(含半年报)
009261,民生加银聚利6个月持有期混合C,20200930,600519,贵州茅台,19300.0,32202050.0,0.0204,1,上海证券交易所,中华人民共和国,季报
009132,广发小盘成长混合(LOF)C,20200930,300529,健帆生物,9432185.0,670156744.25,0.0417,8,深圳证券交易所,中华人民共和国,季报
007126,博道远航混合A,20211231,300833,浩洋股份,110500.0,8953815.0,0.0088,29,深圳证券交易所,中华人民共和国,年报(含半年报)
512380,银华MSCI中国A股ETF,20201231,603658,安图生物,2388.0,346689.84,0.001,238,上海证券交易所,中华人民共和国,年报(含半年报)
008120,万家自主创新混合A,20201231,605179,一鸣食品,939.0,16582.74,0.0,80,上海证券交易所,中华人民共和国,年报(含半年报)
162907,泰信中证锐联基本面400指数(LOF),20201231,601886,江河集团,10194.0,59227.14,0.0013,311,上海证券交易所,中华人民共和国,年报(含半年报)
008391,国联安沪深300ETF联接C,20210630,603288,海天味业,60.0,7737.0,0.0,1,上海证券交易所,中华人民共和国,年报(含半年报)
006911,长江量化匠心甄选股票A,20210630,600346,恒力石化,5600.0,146944.0,0.0123,34,上海证券交易所,中华人民共和国,年报(含半年报)
010033,安信成长精选混合A,20201231,300894,火星人,6279.0,300116.16,0.0002,19,深圳证券交易所,中华人民共和国,年报(含半年报)
008138,富国龙头优势混合A,20210630,605162,新中港,1377.0,8358.39,0.0,64,上海证券交易所,中华人民共和国,年报(含半年报)
009101,安信稳健增利混合C,20211231,301039,中集车辆,2064.0,25820.64,0.0,134,深圳证券交易所,中华人民共和国,年报(含半年报)
007481,华夏逸享健康灵活配置混合A,20210630,603171,税友股份,637.0,12230.4,0.0001,36,上海证券交易所,中华人民共和国,年报(含半年报)
160527,博时研究优选灵活配置混合(LOF)A,20210630,600905,三峡能源,907763.0,5147016.21,0.0021,25,上海证券交易所,中华人民共和国,年报(含半年报)
008737,南方高股息主题股票C,20211231,300960,通业科技,234.0,5833.62,0.0,61,深圳证券交易所,中华人民共和国,年报(含半年报)
008641,方正富邦科技创新混合C,20210630,300960,通业科技,234.0,5396.04,0.0,78,深圳证券交易所,中华人民共和国,年报(含半年报)
000006,西部利得量化成长混合A,20200630,300569,天能重工,145860.0,1190217.6,0.0029,171,深圳证券交易所,中华人民共和国,年报(含半年报)
006259,汇添富红利增长混合A,20210630,002142,宁波银行,390180.0,15205314.6,0.0081,39,深圳证券交易所,中华人民共和国,年报(含半年报)
009801,长盛制造精选混合C,20211231,301060,兰卫医学,587.0,18144.17,0.0,70,深圳证券交易所,中华人民共和国,年报(含半年报)
009073,德邦惠利混合A,20210630,300953,震裕科技,240.0,23964.0,0.0001,82,深圳证券交易所,中华人民共和国,年报(含半年报)
009865,招商景气优选股票C,20211231,06969,思摩尔国际,2154693.0,70026660.62,0.0216,22,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
009327,东兴兴晟混合A,20210630,603986,兆易创新,60.0,11274.0,0.0001,383,上海证券交易所,中华人民共和国,年报(含半年报)
009902,易方达悦享一年持有期混合A,20210331,601288,农业银行,81285455.0,276370547.0,0.0295,1,上海证券交易所,中华人民共和国,季报
008831,海富通安益对冲策略灵活配置混合A,20210630,03908,中金公司,200000.0,3478094.4,0.0018,108,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
165310,建信沪深300指数增强(LOF)A,20200506,600958,东方证券,207600.0,1941060.0,0.0171,22,上海证券交易所,中华人民共和国,年报(含半年报)
008186,淳厚信睿核心精选混合A,20210630,06098,碧桂园服务,712000.0,49705796.54,0.0485,3,中国香港证券交易所,中国香港特别行政区,季报
007795,申万菱信中证500指数增强C,20191231,603806,福斯特,71900.0,3494340.0,0.0085,42,上海证券交易所,中华人民共和国,年报(含半年报)
006879,华安智能生活混合A,20201231,300133,华策影视,17597765.0,108754187.7,0.0338,10,深圳证券交易所,中华人民共和国,年报(含半年报)
008961,华商科技创新混合,20201231,003029,吉大正元,716.0,18716.24,0.0,74,深圳证券交易所,中华人民共和国,年报(含半年报)
002489,国泰民福策略价值灵活配置混合A,20201231,300876,蒙泰高新,350.0,12817.0,0.0,65,深圳证券交易所,中华人民共和国,年报(含半年报)
159994,银华中证5G通信主题ETF,20210630,300960,通业科技,234.0,5396.04,0.0,51,深圳证券交易所,中华人民共和国,年报(含半年报)
010614,国联产业趋势一年定期开放混合C,20210630,300986,志特新材,180600.0,7272762.0,0.0193,25,深圳证券交易所,中华人民共和国,年报(含半年报)
006435,景顺长城创新成长混合,20210630,301011,华立科技,175.0,5922.0,0.0,104,深圳证券交易所,中华人民共和国,年报(含半年报)
001629,天弘中证计算机主题ETF联接A,20200630,002230,科大讯飞,49856.0,1866110.08,0.0011,3,深圳证券交易所,中华人民共和国,年报(含半年报)
009377,招商瑞恒一年持有期混合A,20201231,300925,法本信息,353.0,13177.49,0.0,57,深圳证券交易所,中华人民共和国,年报(含半年报)
010713,中欧瑾利混合C,20211231,301072,中捷精工,181.0,6047.21,0.0,100,深圳证券交易所,中华人民共和国,年报(含半年报)
008359,华安医疗创新混合A,20210630,300943,春晖智控,255.0,5867.55,0.0,126,深圳证券交易所,中华人民共和国,年报(含半年报)
007523,汇添富内需增长股票A,20211231,300059,东方财富,616400.0,22874604.0,0.0352,9,深圳证券交易所,中华人民共和国,年报(含半年报)
009108,富国红利精选混合(QDII),20211231,301063,海锅股份,153.0,5524.83,0.0,88,深圳证券交易所,中华人民共和国,年报(含半年报)
009152,南方瑞盛三年持有期混合A,20211231,300767,震安科技,31600.0,3297460.0,0.0022,90,深圳证券交易所,中华人民共和国,年报(含半年报)
002282,平安安享灵活配置混合A,20211231,002050,三花智控,10800.0,273240.0,0.0004,117,深圳证券交易所,中华人民共和国,年报(含半年报)
010183,南方创业板ETF联接E,20210630,300015,爱尔眼科,49732.0,3529977.36,0.0015,4,深圳证券交易所,中华人民共和国,年报(含半年报)
161912,万家社会责任18个月定期开放混合(LOF)A,20211231,301015,百洋医药,462.0,13998.6,0.0,66,深圳证券交易所,中华人民共和国,年报(含半年报)
007144,国投瑞银沪深300指数量化增强C,20211231,600586,金晶科技,232800.0,2155728.0,0.0032,87,上海证券交易所,中华人民共和国,年报(含半年报)
010065,圆信永丰兴研灵活配置混合C,20201231,000830,鲁西化工,3800058.0,48564741.24,0.0129,23,深圳证券交易所,中华人民共和国,年报(含半年报)
006911,长江量化匠心甄选股票A,20190630,000031,大悦城,17400.0,111708.0,0.0054,70,深圳证券交易所,中华人民共和国,年报(含半年报)
008413,长盛竞争优势股票C,20201231,300889,爱克股份,479.0,14427.48,0.0,49,深圳证券交易所,中华人民共和国,年报(含半年报)
007101,中欧远见两年定期开放混合C,20191231,002972,科安达,1075.0,21532.25,0.0,67,深圳证券交易所,中华人民共和国,年报(含半年报)
006687,方正富邦深证100ETF联接A,20210630,002044,美年健康,4300.0,39173.0,0.0001,81,深圳证券交易所,中华人民共和国,年报(含半年报)
920011,中金安心回报灵活配置混合A,20201231,603218,日月股份,472269.0,14286137.25,0.0072,33,上海证券交易所,中华人民共和国,年报(含半年报)
011117,富国沪港深业绩驱动混合C,20210331,00669,创科实业,2595000.0,291703950.0,0.0306,8,中国香港证券交易所,中国香港特别行政区,季报
009004,海富通中证500指数增强C,20201231,600801,华新水泥,10000.0,206300.0,0.0091,43,上海证券交易所,中华人民共和国,年报(含半年报)
515610,中银中证800ETF,20211231,002013,中航机电,3200.0,58176.0,0.0012,186,深圳证券交易所,中华人民共和国,年报(含半年报)
010583,富国蓝筹精选股票(QDII)(美元),20210630,02669,中海物业,25385000.0,175315511.64,0.0565,2,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
008133,华安优质生活混合,20201231,06862,海底捞,637000.0,32006643.4,0.0106,24,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
010160,广发高端制造股票C,20210630,301007,德迈仕,303.0,4375.32,0.0,95,深圳证券交易所,中华人民共和国,年报(含半年报)
010455,博时产业精选灵活配置混合A,20211231,603230,内蒙新华,1141.0,29517.67,0.0,71,上海证券交易所,中华人民共和国,年报(含半年报)
006350,中金MSCI中国A股国际价值指数C,20200630,600845,宝信软件,700.0,41356.0,0.0027,97,上海证券交易所,中华人民共和国,年报(含半年报)
008712,景顺长城品质成长混合A,20201231,688618,三旺通信,1117.0,51560.72,0.0,55,上海证券交易所,中华人民共和国,年报(含半年报)
009661,平安研究睿选混合A,20211231,603230,内蒙新华,1140.0,29491.8,0.0,62,上海证券交易所,中华人民共和国,年报(含半年报)
165310,建信沪深300指数增强(LOF)A,20200331,000858,五粮液,36573.0,4213209.6,0.0306,7,深圳证券交易所,中华人民共和国,季报
002271,招商安弘灵活配置混合,20211231,300496,中科创达,7500.0,1038150.0,0.017,28,深圳证券交易所,中华人民共和国,年报(含半年报)
009210,中欧嘉和三年持有期混合A,20201231,300078,思创医惠,10836531.0,98070605.55,0.0491,4,深圳证券交易所,中华人民共和国,年报(含半年报)
159821,中银证券创业板ETF,20211231,300014,亿纬锂能,11765.0,1390387.7,0.0373,4,深圳证券交易所,中华人民共和国,年报(含半年报)
008384,银华汇益一年持有期混合A,20201231,688571,杭华股份,8200.0,64944.0,0.0,127,上海证券交易所,中华人民共和国,年报(含半年报)
506000,南方科创板3年定期开放混合,20211231,688711,宏微科技,55169.0,6835990.79,0.0019,53,上海证券交易所,中华人民共和国,年报(含半年报)
010043,天弘安康颐和混合A,20210331,600674,川投能源,261600.0,3280464.0,0.0138,7,上海证券交易所,中华人民共和国,季报
010167,中银多策略灵活配置混合C,20211231,301177,迪阿股份,792.0,91935.36,0.0001,29,深圳证券交易所,中华人民共和国,年报(含半年报)
501095,中银证券科技创新混合(LOF),20210630,300433,蓝思科技,2150095.0,63234293.95,0.064,2,深圳证券交易所,中华人民共和国,季报
008050,同泰慧择混合A,20211231,301057,汇隆新材,218.0,4146.36,0.0,91,深圳证券交易所,中华人民共和国,年报(含半年报)
006610,银华远见混合,20210331,601888,中国中免,4500.0,1377360.0,0.0801,5,上海证券交易所,中华人民共和国,季报
007217,浙商智能行业优选混合C,20201231,688560,明冠新材,3832.0,87599.52,0.0001,100,上海证券交易所,中华人民共和国,年报(含半年报)
513300,华夏纳斯达克100ETF(QDII),20210630,,,4279.0,4095068.1,0.0136,15,,,年报(含半年报)
501311,嘉实恒生港股通新经济指数(LOF)A,20191231,02269,药明生物,5000.0,441843.49,0.0281,9,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
010349,诺安低碳经济股票C,20201231,601995,中金公司,24951.0,1714383.21,0.0032,42,上海证券交易所,中华人民共和国,年报(含半年报)
